1.18065578667143,1.26958965927046,4
1.37892529686054,1.07248412111048,3.94019973352373
1.56339863473482,0.681498545065817,3.76318298200866
3.1836482614117,1.01431829986473,3.11675686810945
2.12701590526172,0.82263847121493,3.47600684472903
3.62289011719629,1.20281665040254,3.08794908491836
2.52072834140902,0.792647524752229,3.0901201280415
3.79897263644855,1.19706353385986,1.82597063264368
2.9892834265313,1.31192361348256,2.62090691760442
3.85514513221763,0.668263557977371,2.18683545781805
3.23738032620584,0.942185290644128,2.08707326343002
3.23490110453325,1.11812004186139,1.50990142870072
2.97147214909508,0.823942419770284,0.912401433096134
3.39782740209828,1.23201625404631,0.318393715920739
3.25173518552093,0.910052921604972,-0.248440509641427
3.18476461038834,1.09139949145422,-0.765503351766037
2.5854114184528,1.18723579872018,-1.21218114662374
2.36048184534054,0.870107455077801,-1.57066626010684
1.75089074087426,0.692825540719428,-1.82666702200597
1.26184156656086,0.712205090192089,-1.96997748980134
0.373448256960567,1.32758327238314,-1.99488432738426
0.337302140910738,1.01272946638896,-1.90039457773838
0.258239672403561,1.22711909911462,-1.69027524900244
-0.265316544384696,1.29001098238984,-1.37290313574325
-0.497177005743308,1.00601704341249,-0.960930862590836
-0.893813737904604,0.987626786506878,-0.470782464022098
-1.16339978450813,0.946051839088403,0.0780013900647419
-1.22569007762551,1.18890421767095,0.663542419194838
-1.16248167412405,1.16145447810146,1.26249695031834
-1.40855329684061,0.89185490301843,1.85098655638968
-2.05512154523725,0.895808958678694,2.51789081802535
-0.871180406774326,1.1186862086688,2.40555001390113
-1.51203160671636,1.13795950365144,2.8696296615391
-0.847903666164946,1.0758779852894,2.9040786278279
-1.05284413073518,0.762273098544897,3.4450372022462
-0.595589138149422,1.04044094092237,3.32669763553075
0.187897749831833,1.11453522447411,3.65655855082396
0.10743144864016,1.06771068206915,3.8805108599511
1.12186427709728,0.907724660945624,3.98962629106965
1.68464980307863,0.966571690003965,3.97955475627458
1.56131254305381,0.802655491858078,3.85069777587559
1.80363873765744,1.21333706937851,3.60819247104947
3.42695671342919,1.37806414848684,3.25665604505647
2.28826962232217,1.2316718310428,3.26170676302991
3.58163896480342,0.811343124572874,2.93443500613181
2.6072962380118,1.20343290751484,2.82505394359676
3.74725567684266,1.35168508259575,2.31344470558991
2.9825522413673,1.1306889402862,2.31564198272317
3.07265578756755,1.31237275177188,1.75377952774676
3.01740952961793,1.1806360085329,1.16186626168795
3.30257310918864,0.893340513437382,0.563499898574159
3.02203761977576,0.867862108651394,-0.0174645829515088
2.74835587328562,1.06753773703467,-0.557865962350057
2.71479962459147,1.06071962525996,-1.03616014196004
2.324565272351,1.23146283433202,-1.43327904218497
2.02313814858079,1.11952498421511,-1.73339078565403
1.50156161783389,0.890632642617804,-1.92453086421249
0.804707282392393,0.814186257253192,-1.99907912610562
0.636408121054387,0.810790733049367,-1.95406356738238
0.204799083614024,0.962320416749365,-1.79127881631426
-0.263729241798347,0.961545263797259,-1.51721458722936
-0.702862892193175,0.73765976137032,-1.1427969560816
-1.10592492059447,0.885864771316181,-0.682952772281686
-0.99750361108612,0.925301779005757,-0.156014572315484
-1.10588028564466,0.8098643758913,0.417010280633996
-1.10796152493333,1.03282971991355,1.01327709396415
-1.43268482945432,0.92282418218607,1.60901459145626
